"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1123224693119508480","https://twitter.com/rOpenSci/status/1123224693119508480","[blog] Relaunching the qualtRics package

@juliasilge changes names of all functions in a package being used in the real world while using it to analyze data from the Stack Overflow Developer Survey 😳 &amp; gets it back on CRAN 🚀 

https://t.co/bi1dUrq4pl

#rstats #qualtrics","2019-04-30 13:56 +0000","19227.0","620.0","0.03224632027877464","22.0","0.0","57.0","19.0","456.0","1.0","65.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1122980093406539777","https://twitter.com/rOpenSci/status/1122980093406539777","rOpenSci News is out https://t.co/PvcPvubegX #rstats #openscience 

- Pkgs: 2 new, 12 new versions 📦
- Review: 1 submitted ✅
- Use cases: 11 articles 📖
- &amp; more …","2019-04-29 21:44 +0000","5703.0","81.0","0.014203051025775907","7.0","0.0","9.0","8.0","56.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1122878204417650689","https://twitter.com/rOpenSci/status/1122878204417650689","Next week!

☎️Community Call: Security for R
📆 Tuesday, May 7th, 11 AM PDT
📣Speakers @czeildi &amp; @hrbrmstr

Details and lots of resources: https://t.co/E77XfT5zyG

#rstats https://t.co/cHFEkrOmte","2019-04-29 15:00 +0000","3134.0","30.0","0.009572431397574984","4.0","0.0","3.0","1.0","6.0","0.0","4.0","0.0","0","0","1","0","0","11","11","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1121897994561912838","https://twitter.com/rOpenSci/status/1121897994561912838","Want to keep up with @rOpenSci's work &amp; learn what others are doing with our  #rstats tools? 

Read and subscribe to our newsletter! 📰📬

Digest of 📦 news, use cases, blog posts, events, curated by @sckottie 👌 every two weeks

https://t.co/DaTRET1djQ","2019-04-26 22:05 +0000","4839.0","69.0","0.01425914445133292","5.0","0.0","12.0","5.0","41.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1121058714008674305","https://twitter.com/rOpenSci/status/1121058714008674305","☎️Community Call: Security for R
📆 Tuesday, May 7th, 11 AM PDT
📣Speakers @czeildi &amp; @hrbrmstr

Details and lots of resources: https://t.co/E77XfT5zyG

#rstats https://t.co/6ZOniSSwps","2019-04-24 14:30 +0000","6884.0","102.0","0.014816966879721092","14.0","0.0","14.0","11.0","21.0","1.0","7.0","0.0","0","0","0","0","0","34","34","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1120671709147869186","https://twitter.com/rOpenSci/status/1120671709147869186","New #rstats technote: Join, split, and compress PDF files with pdftools: https://t.co/VoCXUTZTDZ https://t.co/JY6JGK0lLF","2019-04-23 12:52 +0000","17258.0","658.0","0.03812724533549658","36.0","0.0","122.0","38.0","126.0","4.0","16.0","0.0","0","0","0","0","0","316","316","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1118802005370163200","https://twitter.com/rOpenSci/status/1118802005370163200","[blog] When Standards Go Wild - Software Review for a Manuscript

Editors @MethodsEcolEvol @_NickGolding_ , manuscript reviewer @Hao_and_Y, authors @grusonh &amp; Tom White, &amp; our community manager @StefanieButland came together to tell you a story

https://t.co/sXBPEd4CaM https://t.co/15ASqy7bEt","2019-04-18 09:02 +0000","11696.0","332.0","0.02838577291381669","14.0","0.0","21.0","14.0","175.0","0.0","49.0","0.0","0","0","0","0","0","59","59","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1118635496375078912","https://twitter.com/rOpenSci/status/1118635496375078912","Follow @rocitations to see when rOpenSci packages (maybe yours!) are cited

Follow @roknowtifier to see when new rOpenSci packages or new versions of our packages are released https://t.co/Cqua870bhM","2019-04-17 22:01 +0000","5441.0","60.0","0.011027384671935305","3.0","0.0","9.0","19.0","2.0","0.0","3.0","0.0","0","0","0","0","0","24","24","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1118530303872700416","https://twitter.com/rOpenSci/status/1118530303872700416","Our book - rOpenSci Packages: Development, Maintenance, and Peer Review - has guidance for

-#rstats package development
-authors, reviewers &amp; editors in Software Peer Review
-package maintenance

https://t.co/EsckssMTHL
Cite: https://t.co/eWaHcAXcuh https://t.co/8fX6kYW6DH","2019-04-17 15:03 +0000","9003.0","226.0","0.025102743529934465","19.0","0.0","56.0","12.0","75.0","0.0","18.0","0.0","0","0","0","0","0","46","46","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1118530052336095238","https://twitter.com/rOpenSci/status/1118530052336095238","[use case] Combining occurrence data from rgbif::occ_data/occ_search, including how to deal with taxa that have no occurrence data results

https://t.co/5WtTINbzB6

by @sckottie
#rgbif #rstats","2019-04-17 15:02 +0000","3327.0","24.0","0.007213706041478809","3.0","0.0","5.0","2.0","11.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
