"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"935938123510423552","https://twitter.com/rOpenSci/status/935938123510423552","[blog] Announcing a New rOpenSci Software Review Collaboration with @MethodsEcolEvol https://t.co/iIo8CFAS4i #rstats","2017-11-29 18:26 +0000","2915.0","66.0","0.022641509433962263","10.0","0.0","21.0","7.0","13.0","0.0","15.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"935921001807802374","https://twitter.com/rOpenSci/status/935921001807802374","@Zofiathewitch .@Zofiathewitch models how to make #rstats more accessible: Include people whose primary language is not English. @Shannon_E_Ellis wrote about this in Hey! You there! You are welcome here https://t.co/fOExcDOHY3","2017-11-29 17:18 +0000","2187.0","31.0","0.01417466849565615","2.0","1.0","5.0","2.0","14.0","0.0","7.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"935919827322945536","https://twitter.com/rOpenSci/status/935919827322945536","rOpenSci Topluluğu Için Paket Inceleme - Blog post by @Zofiathewitch about her experience as a 1st time #rstats package reviewer. In Turkish! 
https://t.co/YZSxwSR2LN https://t.co/l7OoYElTRv","2017-11-29 17:14 +0000","3257.0","66.0","0.02026404666871354","4.0","1.0","11.0","3.0","18.0","0.0","5.0","0.0","0","0","0","0","0","24","24","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"935709172141670406","https://twitter.com/rOpenSci/status/935709172141670406","@cantabile A couple of posts written by 1st time @rOpenSci reviewers: @ExpectAPatronum Experiences as a first time rOpenSci package reviewer https://t.co/9yITCetfX6 &amp; @dataandme So you (don't) think you can review a package https://t.co/GY05tIeLah","2017-11-29 03:17 +0000","1279.0","16.0","0.012509773260359656","2.0","1.0","5.0","3.0","2.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"935358668542959616","https://twitter.com/rOpenSci/status/935358668542959616","[blog] #ozunconf project `changes`: easy Git-based version control from #rstats, by Anikó B. Tóth &amp; @_NickGolding_ https://t.co/BQiJMSQJce https://t.co/akkQACS1zS","2017-11-28 04:04 +0000","5375.0","119.0","0.02213953488372093","10.0","1.0","20.0","5.0","47.0","0.0","12.0","0.0","0","0","0","0","0","24","24","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"933038483190398976","https://twitter.com/rOpenSci/status/933038483190398976","rOpenSci News is out https://t.co/epNzDvGoUv (1 new pkg, 14 software releases, 1 .rprofile!, 2 blog posts, 4 use cases, onboarding [2 new submissions] #rstats","2017-11-21 18:24 +0000","3430.0","45.0","0.013119533527696793","2.0","0.0","7.0","4.0","27.0","2.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"933017836552724481","https://twitter.com/rOpenSci/status/933017836552724481","[blog] ochRe - Australia themed colour palettes, by @HollyKirk @visnut @correctalicia @ross_gayler @rdpeng @ellesaber https://t.co/okDgBeYu6e 
(painting “Twin Ghosts”, by Albert Namatjira) #ozunconf #rstats https://t.co/9FmXqFDTNw","2017-11-21 17:02 +0000","2928.0","49.0","0.01673497267759563","3.0","0.0","9.0","1.0","6.0","0.0","12.0","0.0","0","0","0","0","0","18","18","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"932871530962337793","https://twitter.com/rOpenSci/status/932871530962337793","@HollyKirk `ochRe` palettes was a project of #ozunconf by @HollyKirk @visnut @correctalicia @ross_gayler @rdpeng @ellesaber https://t.co/xMvHbJJxvb","2017-11-21 07:21 +0000","12307.0","384.0","0.031201755098724304","13.0","1.0","33.0","38.0","24.0","6.0","61.0","0.0","0","0","0","0","0","208","208","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"932868667573813249","https://twitter.com/rOpenSci/status/932868667573813249","[blog] ochRe - Australia themed colour palettes, by @HollyKirk et al https://t.co/okDgBeYu6e #ozunconf #rstats 
(painting “Twin Ghosts”, by Albert Namatjira) https://t.co/Iv2G53GmxW","2017-11-21 07:09 +0000","9270.0","235.0","0.02535059331175836","17.0","1.0","39.0","7.0","55.0","2.0","25.0","0.0","0","0","0","0","0","89","89","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"931658219507691521","https://twitter.com/rOpenSci/status/931658219507691521","This week: 6 tips for running a successful unconf https://t.co/JEiyEgeGB0. Next week: How to prepare 40 new community members for an unconf #ozunconf https://t.co/IxXbHbEyUS","2017-11-17 23:00 +0000","6618.0","94.0","0.014203686914475672","7.0","0.0","16.0","4.0","28.0","0.0","6.0","0.0","0","0","0","0","0","33","33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"931552009119043584","https://twitter.com/rOpenSci/status/931552009119043584","[blog] 6 tips for running a successful unconference, by @StefanieButland https://t.co/JEiyEgwhZA #rstats https://t.co/CTmas79L3j","2017-11-17 15:58 +0000","3229.0","38.0","0.011768349334159182","4.0","0.0","12.0","0.0","10.0","0.0","5.0","0.0","0","0","0","0","0","7","7","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"931234355174817792","https://twitter.com/rOpenSci/status/931234355174817792","Solving YOUR Ecology Challenges w/ #rstats : Ecology Hackathon. rOpenSci will be represented by @ma_salmon, Associate Editor &amp; @_NickGolding_, rOpenSci Fellow https://t.co/Rbm3CCzJN6","2017-11-16 18:55 +0000","9403.0","43.0","0.004573008614272041","12.0","0.0","16.0","8.0","0.0","0.0","7.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"930914754670891008","https://twitter.com/rOpenSci/status/930914754670891008","Fishbase API notice: we are now serving multiple database versions https://t.co/jVZ7OHTrVn - by default data from Feb '17 -- ver toggling not yet avail. in #rstats 📦 rfishbase    https://t.co/4GHoZMVQHJ","2017-11-15 21:45 +0000","2863.0","14.0","0.004889975550122249","1.0","0.0","2.0","0.0","5.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"930219128182358017","https://twitter.com/rOpenSci/status/930219128182358017","Shoutouts to `realtime` developers: Richard Beare, @carroll_jono @Kim_Fitter @cantabile @jeff_o_hanson Yan Holtz, Jackson Kwok, @MilesMcBain https://t.co/JmI2wPYoDl #ozunconf #rstats","2017-11-13 23:41 +0000","4963.0","35.0","0.007052186177715092","4.0","2.0","8.0","3.0","9.0","0.0","9.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"930217088316145664","https://twitter.com/rOpenSci/status/930217088316145664","Starting from an idea, in 2 days, team built a 📦 that can plot realtime data, &amp; can even serve up some data to be plotted"" #ozunconf #rstats","2017-11-13 23:33 +0000","3451.0","20.0","0.005795421616922631","2.0","1.0","3.0","0.0","0.0","2.0","12.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"930214875816587265","https://twitter.com/rOpenSci/status/930214875816587265","[blog] 2017 rOpenSci #ozunconf :: Reflections and the `realtime` #rstats Package, by @carroll_jono https://t.co/JmI2wPYoDl","2017-11-13 23:24 +0000","3193.0","34.0","0.010648293141246476","5.0","1.0","5.0","0.0","13.0","0.0","10.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"929107013006630912","https://twitter.com/rOpenSci/status/929107013006630912","Check out our new monthly series of interviews with #rstats community members, by @b23kelly. Oct: @revodavid Nov: @dataandme https://t.co/Z6yZfXyEnf https://t.co/imLxPWI8FK","2017-11-10 22:02 +0000","5178.0","102.0","0.019698725376593278","7.0","0.0","19.0","15.0","32.0","2.0","11.0","0.0","0","0","1","0","0","15","15","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"929014540129521664","https://twitter.com/rOpenSci/status/929014540129521664","[blog] .rprofile: Mara Averick @dataandme, @rstudio's new #tidyverse developer advocate, interview by @b23kelly https://t.co/0xCiQ0ifan #rstats https://t.co/MH0EhbRqM1","2017-11-10 15:55 +0000","32826.0","1380.0","0.04203984646316944","33.0","4.0","94.0","134.0","531.0","11.0","125.0","1.0","0","0","0","0","0","447","447","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"928747401048817665","https://twitter.com/rOpenSci/status/928747401048817665","Stay tuned for more #ozunconf #rstats project posts in November on our blog https://t.co/RaJVVW6YHJ and we’ll tweet them in this thread https://t.co/T9uMISZi1P","2017-11-09 22:13 +0000","3827.0","25.0","0.006532532009406846","0.0","1.0","2.0","0.0","4.0","2.0","6.0","0.0","0","0","0","0","0","10","10","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"928746231681105920","https://twitter.com/rOpenSci/status/928746231681105920","You can find blog posts about past rOpenSci #rstats unconfs here: https://t.co/DgeiHWnI2W #ozunconf https://t.co/CYWKd3Bpkc","2017-11-09 22:08 +0000","3448.0","41.0","0.011890951276102088","0.0","1.0","0.0","0.0","9.0","0.0","4.0","0.0","0","0","0","0","0","27","27","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"928745578825097216","https://twitter.com/rOpenSci/status/928745578825097216",".@rdpeng said some lovely things about rOpenSci and his participation in #ozunconf on the @NSSDeviations podcast https://t.co/zXZNraEX8X https://t.co/8OgdJC0EeW","2017-11-09 22:06 +0000","2448.0","22.0","0.008986928104575163","0.0","1.0","4.0","0.0","9.0","0.0","2.0","0.0","0","0","0","0","0","6","6","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"928744614420389888","https://twitter.com/rOpenSci/status/928744614420389888","Fast Health Interoperability Resources - FHIR and #rstats: ronfhir, by @GrahameGrieve https://t.co/YJQmZ6P32i #ozunconf https://t.co/rv0Js3pJd2","2017-11-09 22:02 +0000","2484.0","16.0","0.00644122383252818","1.0","1.0","1.0","0.0","2.0","1.0","3.0","0.0","0","0","0","0","0","7","7","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"928743912264495104","https://twitter.com/rOpenSci/status/928743912264495104","How do you convince others to use #rstats?, by @rdpeng https://t.co/w95o0ui8oP #ozunconf","2017-11-09 21:59 +0000","2408.0","20.0","0.008305647840531562","1.0","1.0","2.0","0.0","13.0","2.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"928743533950812160","https://twitter.com/rOpenSci/status/928743533950812160","Failure Is An Option, by @StephdeSilva https://t.co/8AbZ5dLIBY #ozunconf #rstats","2017-11-09 21:58 +0000","4626.0","84.0","0.018158236057068743","3.0","1.0","7.0","3.0","38.0","0.0","32.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"928742997730115584","https://twitter.com/rOpenSci/status/928742997730115584","Did you write about your #ozunconf experience? Tell us and we'll share it here","2017-11-09 21:56 +0000","1933.0","7.0","0.0036213140196585617","0.0","1.0","1.0","4.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"928742810529906688","https://twitter.com/rOpenSci/status/928742810529906688","Chief organizer @nj_tierney summarized things in: Building Communities Together at #ozunconf, 2017 https://t.co/lScreFwIsx #rstats","2017-11-09 21:55 +0000","1721.0","16.0","0.009296920395119116","0.0","1.0","1.0","2.0","8.0","2.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"928742322392653824","https://twitter.com/rOpenSci/status/928742322392653824","For the next couple of weeks, our blog will feature posts about #ozunconf 2017 participants' projects and insights #rstats","2017-11-09 21:53 +0000","1677.0","4.0","0.002385211687537269","0.0","1.0","2.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
