"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1200188117489045504","https://twitter.com/rOpenSci/status/1200188117489045504","Happening next week. Join us https://t.co/A5NrHl3Qav","2019-11-28 23:02 +0000","5361.0","3.0","5.595970900951316E-4","0.0","0.0","0.0","2.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1199720788225646592","https://twitter.com/rOpenSci/status/1199720788225646592","[use case] Batch image manipulation using magick, by @rory_spanton

application in cognitive psychology

""Each image must conform to same dimensions..., hence the need for automation of the editing process""

https://t.co/qh6D2LW8Od

magick 📦 by @opencpu for rOpenSci

#rstats https://t.co/yErePtyZRG","2019-11-27 16:05 +0000","5091.0","165.0","0.03241013553329405","8.0","0.0","16.0","8.0","17.0","0.0","8.0","0.0","0","0","0","0","0","108","108","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1199719535579783174","https://twitter.com/rOpenSci/status/1199719535579783174","[use case] Who pays open access publishing fees? tabulizer, rcrossref, crminer used to analyze invoice data

blog post &amp; research compendium by @najkoja

https://t.co/Vx5rrKWZDl

tabulizer 📦 by @tpaskhalis @thosjleeper; rcrossref, crminer 📦 by @sckottie for rOpenSci

#rstats https://t.co/sJxnDJNhWo","2019-11-27 16:00 +0000","5841.0","115.0","0.019688409518917992","9.0","0.0","13.0","3.0","14.0","0.0","6.0","0.0","0","0","0","0","0","70","70","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1199422187658047489","https://twitter.com/rOpenSci/status/1199422187658047489","rOpenSci News is out https://t.co/DBtnBorUx4 #rstats #openscience 

- NumFocus recognizes @melvidoni &amp;&amp; @wmlandau 
- Community call on Dec 5th
- Pkgs: 2 new; 12 new versions 📦
- Review: 1 approved ✅
- Papers: 12 articles
- Blog: 2 posts (rnassqs, workloopR)","2019-11-26 20:18 +0000","6730.0","49.0","0.007280832095096583","6.0","0.0","7.0","12.0","19.0","2.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1199384348656467970","https://twitter.com/rOpenSci/status/1199384348656467970","@potterzot @usda_nass @Hao_and_Y Shoutouts from @potterzot to reviewers @adamhsparks &amp; @enpiar who “...contributed time and energy far beyond what I expected... served as a strong cultural norm to guide my work as a reviewer...” 

🔎Read the #rnassqs open #SoftwarePeerReview thread: https://t.co/XbnNS8TYM2

3/3","2019-11-26 17:48 +0000","1457.0","15.0","0.01029512697323267","0.0","0.0","5.0","2.0","1.0","0.0","7.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1199384166770413569","https://twitter.com/rOpenSci/status/1199384166770413569","@potterzot @usda_nass In this post @potterzot works through a real world use case &amp; outlines specific improvements he made to the pkg &amp; docs based on reviewers’ comments. 

Thanks to @Hao_and_Y for suggesting he submit the package for review
https://t.co/4ip1m6YIxH

2/3","2019-11-26 17:47 +0000","1732.0","13.0","0.007505773672055427","0.0","1.0","4.0","0.0","0.0","0.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1199383877111861248","https://twitter.com/rOpenSci/status/1199383877111861248","[blog] “rnassqs: accessing USDA agricultural data via API”

New post by @potterzot in our #SoftwarePeerReview series https://t.co/4ip1m6YIxH

#rstats #rnassqs @usda_nass
1/3","2019-11-26 17:46 +0000","5338.0","45.0","0.008430123641813413","5.0","1.0","9.0","2.0","20.0","0.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1199076076799979520","https://twitter.com/rOpenSci/status/1199076076799979520","4 - Packages for Testing your R Package, by @ma_salmon on the @LockeData blog
https://t.co/quq077Ax0R
 
5 - Mocking is catching, on the @rhub_ blog
https://t.co/G4SFQlPJlB","2019-11-25 21:23 +0000","1969.0","28.0","0.014220416455053326","2.0","0.0","4.0","1.0","13.0","0.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1199075695697133568","https://twitter.com/rOpenSci/status/1199075695697133568","1 - Testing, Chapter 1.10 in the rOpenSci software development guide
https://t.co/QRFCZKIEPF

2 - Tests, Chapter 10 in R Packages, by @hadleywickham and @JennyBryan
https://t.co/znCwForRZB
 
3 - An Ode to Testing, my first review, by @cantabile
https://t.co/esidHJufIa","2019-11-25 21:21 +0000","2302.0","33.0","0.014335360556038228","1.0","1.0","6.0","1.0","18.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1199075342645727232","https://twitter.com/rOpenSci/status/1199075342645727232","Here are 5 resources on testing in #rstats, including mocking (thread) 

What are we missing? 
Add your favorites to the discussion: https://t.co/dU4fp2QucM

Then join our Dec 5 Community Call to learn more https://t.co/A5NrHl3Qav","2019-11-25 21:20 +0000","13801.0","71.0","0.00514455474240997","13.0","1.0","15.0","18.0","11.0","2.0","11.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
