"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1134474618603880448","https://twitter.com/rOpenSci/status/1134474618603880448","Want to keep up with @rOpenSci's work &amp; learn what others are doing with our  #rstats tools? 

Read and subscribe to our newsletter! 📰📬

Digest of 📦 news, use cases, blog posts, events, curated by @sckottie 👌 every two weeks

https://t.co/DaTRESJBVg","2019-05-31 15:00 +0000","3405.0","36.0","0.010572687224669603","4.0","0.0","4.0","5.0","17.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1133392314137812993","https://twitter.com/rOpenSci/status/1133392314137812993","[blog] ramlegacy: a package for RAM Legacy Database

#rstats package to access stock assessment results of commercially exploited marine populations 🐟 🌎

📝by Kshitiz Gupta &amp; @cboettig 

🔗https://t.co/wM8bryfLSg","2019-05-28 15:19 +0000","4495.0","43.0","0.009566184649610678","8.0","0.0","9.0","3.0","16.0","0.0","7.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1133062239974412290","https://twitter.com/rOpenSci/status/1133062239974412290","Let pkg maintainers know you use/ 💚 their work!

""Receiving three tweets a year declaring the joy the authors had using #bib2df is a fair compensation for an average of 10 minutes a week it takes to fulfill the ‘social contract’ I signed."" 

@0ttlngr on pkg maintenance https://t.co/0k531e2dFA","2019-05-27 17:27 +0000","18923.0","78.0","0.004121967975479575","18.0","0.0","33.0","10.0","0.0","5.0","12.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1131567961951670274","https://twitter.com/rOpenSci/status/1131567961951670274","ropsec pkg about operations security for #rstats users &amp; developers would welcome YOU as a new contributor

Some issues with clear purpose: bug 🐛, help wanted ✋🏽. Some to figure out with @czeildi 

How to contribute: https://t.co/9slACChj3r

Issues: https://t.co/Pkck5QG1Tt https://t.co/05YoCm2VZG","2019-05-23 14:30 +0000","7436.0","102.0","0.013717052178590641","7.0","1.0","13.0","5.0","25.0","1.0","6.0","0.0","0","0","0","0","0","44","44","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1131213129583669248","https://twitter.com/rOpenSci/status/1131213129583669248","[use case] #rcrossref for #TidyTuesday

@jakekaupp used rcrossref to get citation counts for Nobel Prize winners (DOI was present in the dataset) &amp; visualized the citation patterns by author and Nobel category 

code available!

https://t.co/tPp7HRhkY9

#rstats https://t.co/fiplwRyeE3","2019-05-22 15:00 +0000","5775.0","176.0","0.030476190476190476","6.0","0.0","14.0","3.0","37.0","0.0","9.0","0.0","0","0","0","0","0","107","107","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1130850735757844482","https://twitter.com/rOpenSci/status/1130850735757844482","[technotes] {rodev}: helpers for rOpenSci package authors

Discover our efforts to automate ""rote-but-fussy stuff""^1 from our guidance for 📦 authors

#rstats 🗒 by @ma_salmon

🔗https://t.co/z5K6N6IA6h

^1: @JennyBryan's phrase","2019-05-21 15:00 +0000","6674.0","60.0","0.008990110878034162","9.0","0.0","15.0","8.0","20.0","1.0","7.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1130657363625517056","https://twitter.com/rOpenSci/status/1130657363625517056","@koen_hufkens @SteniBocker Our online book addresses scope, submission, review, and much more. @SteniBocker this might answer many questions

https://t.co/I1wJZcDQB9","2019-05-21 02:11 +0000","157.0","2.0","0.012738853503184714","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1130546267271061504","https://twitter.com/rOpenSci/status/1130546267271061504","Meet up with our Community Manager @StefanieButland this week at @RLadiesSeattle, Wed May 22,  6pm

""rOpenSci Community Manager Joins Her Community: Learning #rstats by Listening""

Plus speakers @malisas7 &amp;
@Pamela_Moriarty

RSVP https://t.co/F7VhjZAwq6 https://t.co/lLYAYRRy5q","2019-05-20 18:50 +0000","5446.0","43.0","0.00789570326845391","5.0","1.0","12.0","7.0","3.0","1.0","4.0","0.0","0","0","0","0","0","10","10","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1129048337724743680","https://twitter.com/rOpenSci/status/1129048337724743680","🙏 Thank you to these folks who suggested improvements incorporated into the book @rmflight @wmlandau @gittaca @bikesRdata @patilindrajeets @hadleywickham Kevin Wright. We're listening!","2019-05-16 15:37 +0000","5762.0","38.0","0.006594932315168344","3.0","2.0","11.0","7.0","0.0","0.0","15.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1129031248117153794","https://twitter.com/rOpenSci/status/1129031248117153794","[blog] We've updated our #rstats book - rOpenSci Packages: Development, Maintenance, and Peer Review! 🎉

Highlights:

✨ The book now has a cover! Work by @LockeCreatives.

🔥 We now explicitly accept assignment with =, not only &lt;-.

Read more: https://t.co/I1wJZcmfJB https://t.co/OznGasbl9R","2019-05-16 14:30 +0000","38193.0","832.0","0.02178409656219726","33.0","6.0","110.0","49.0","264.0","6.0","85.0","0.0","0","0","1","0","0","278","278","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
