"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"869919444541112320","https://twitter.com/rOpenSci/status/869919444541112320","[ropensci-discuss] rentrez release coming up   https://t.co/j69sp46OPa","2017-05-31 14:12 +0000","2386.0","11.0","0.004610226320201173","2.0","0.0","0.0","0.0","8.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"869225160355618816","https://twitter.com/rOpenSci/status/869225160355618816","@FrederikAust @sckottie Made by one of our interns, Diana Ly at #runconf17 working under the mentorship of @ramnath_vaidya &amp; @_inundata https://t.co/bimNL8VDKk","2017-05-29 16:13 +0000","864.0","28.0","0.032407407407407406","1.0","0.0","3.0","0.0","11.0","0.0","13.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"869223928010428417","https://twitter.com/rOpenSci/status/869223928010428417","Karthik's storify of #runconf17 https://t.co/r75x0sl2gm @_inundata https://t.co/wIPUoabFMe","2017-05-29 16:08 +0000","6770.0","301.0","0.044460856720827176","12.0","0.0","22.0","11.0","137.0","4.0","42.0","0.0","0","0","0","0","0","73","73","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"868541977612042240","https://twitter.com/rOpenSci/status/868541977612042240","Look what we made! #runconf17 https://t.co/woEwWF1EZR https://t.co/3NE1b9IYqf","2017-05-27 18:58 +0000","11056.0","517.0","0.046761939218523875","27.0","1.0","48.0","17.0","111.0","2.0","37.0","0.0","0","0","4","0","0","270","270","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"868539206842187776","https://twitter.com/rOpenSci/status/868539206842187776","Thank you all you wonderful people who participated in #runconf17 ! https://t.co/8fxEhC5zDG","2017-05-27 18:47 +0000","11953.0","538.0","0.04500962101564461","14.0","2.0","76.0","22.0","82.0","35.0","75.0","0.0","0","0","0","0","0","232","232","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"867764703811874816","https://twitter.com/rOpenSci/status/867764703811874816","Our annual unconference is underway at @CrossCampusLA! Follow #runconf17 https://t.co/7LFMYmjKLL","2017-05-25 15:30 +0000","7756.0","122.0","0.015729757607013926","12.0","1.0","20.0","14.0","8.0","33.0","14.0","0.0","0","0","0","0","0","20","20","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"867051282678272000","https://twitter.com/rOpenSci/status/867051282678272000","ICYMI, rOpenSci news out yesterday https://t.co/T8ZXekja1t  #rstats","2017-05-23 16:15 +0000","3379.0","44.0","0.013021604024859426","4.0","1.0","3.0","1.0","30.0","3.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"866728206761549824","https://twitter.com/rOpenSci/status/866728206761549824","rOpenSci News out https://t.co/T8ZXekja1t (1 new pkg, 10 releases, 7 use cases, 1 new onboarding blog post) #rstats","2017-05-22 18:51 +0000","5219.0","42.0","0.008047518681739797","4.0","0.0","1.0","3.0","20.0","0.0","14.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"865313533679902720","https://twitter.com/rOpenSci/status/865313533679902720",".@dataandme says @hspter's #rstats  - 📦📝= 🔥: “Writing an R package from scratch” https://t.co/wUq9Dabcvy #runconf17","2017-05-18 21:09 +0000","4174.0","94.0","0.022520364159080018","9.0","1.0","17.0","8.0","42.0","1.0","16.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"864863344116678656","https://twitter.com/rOpenSci/status/864863344116678656","Coming to #runconf17? Have a look at this thread with words of wisdom from our community https://t.co/veZeTft7oC","2017-05-17 15:21 +0000","5061.0","33.0","0.006520450503852994","3.0","2.0","9.0","5.0","0.0","6.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
