"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1100867867535335424","https://twitter.com/rOpenSci/status/1100867867535335424","[blog] technote - new pkg #rstats #handlr : convert among citation formats https://t.co/zgJbNmLP5h","2019-02-27 21:18 +0000","6250.0","76.0","0.01216","13.0","0.0","16.0","5.0","35.0","0.0","7.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1100420335155855360","https://twitter.com/rOpenSci/status/1100420335155855360","@robinlovelace @iwengraf @layik @LIDA_UK @ITSLeeds @agilysis_uk Comments are open on the blog in case you wanted to add a note there @iwengraf https://t.co/An7tLHKcb6","2019-02-26 15:40 +0000","288.0","8.0","0.027777777777777776","0.0","1.0","0.0","2.0","2.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1100419697084837894","https://twitter.com/rOpenSci/status/1100419697084837894","@layik @robinlovelace @LIDA_UK @ITSLeeds Shoutouts to the other #stats19 package authors @bikesRdata &amp; Malcolm Morgan and reviewers @daranzolin &amp; @adamhsparks!

You can read the open software review: https://t.co/s4mYXsPMO8

#rstats","2019-02-26 15:37 +0000","2989.0","17.0","0.005687520910003346","4.0","0.0","5.0","1.0","4.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1100410157153042432","https://twitter.com/rOpenSci/status/1100410157153042432","Celebrating 2nd rOpenSci software peer review stamp on an article in @MethodsEcolEvol!

🙌🏼 #CoordinateCleaner by Alexander Zizka @antonelli_lab https://t.co/KjqVbjX8KA

🙏Thanks to software reviewers @i_steves @frod_san 

Read the software review: https://t.co/nRxzKha7fy https://t.co/wMN9vtbDw7","2019-02-26 15:00 +0000","14597.0","308.0","0.02110022607385079","27.0","1.0","64.0","16.0","60.0","0.0","21.0","0.0","0","0","0","0","0","119","119","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1100296909405728769","https://twitter.com/rOpenSci/status/1100296909405728769","[blog] New post in the Software Peer Review series ""stats19: a package for road safety research""

📝by @layik &amp; @Robinlovelace of @LIDA_UK @ITSLeeds

🔗https://t.co/An7tLI1NzG

#stats19 #rstats https://t.co/O39T2rPOQm","2019-02-26 07:30 +0000","11726.0","253.0","0.021575984990619138","14.0","3.0","26.0","9.0","58.0","0.0","17.0","0.0","0","0","0","0","0","126","126","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1099081399594713090","https://twitter.com/rOpenSci/status/1099081399594713090","Want to keep up with @rOpenSci's work &amp; learn what others are doing with our  #rstats tools? 

Read and subscribe to our newsletter! 📰📬

Digest of 📦 news, use cases, blog posts, events, curated by @sckottie 👌 every two weeks

https://t.co/DaTRESJBVg","2019-02-22 23:00 +0000","7135.0","63.0","0.008829712683952348","7.0","0.0","14.0","11.0","29.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1098559956549320705","https://twitter.com/rOpenSci/status/1098559956549320705","New @ropensci technote: Bugfix release for the ssh package. https://t.co/CdFL0LA6sC https://t.co/uHlFp6syHR","2019-02-21 12:27 +0000","3636.0","5.0","0.0013751375137513752","2.0","0.0","0.0","1.0","2.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1097906922097786880","https://twitter.com/rOpenSci/status/1097906922097786880","rOpenSci News is out https://t.co/cMyqZAIdXA #rstats #openscience 

- Pkgs: 1 new, 10 new versions 📦
- Review: 1 approved, 2 subs ✅
- Blog: comm. call summary; V8 pkg release
- Use cases: 14 articles 📖
- &amp; more: Call for Contribs, Related News, and In the News","2019-02-19 17:13 +0000","5377.0","71.0","0.013204389064534127","9.0","0.0","13.0","5.0","42.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1096462052523036676","https://twitter.com/rOpenSci/status/1096462052523036676","@statsforbios @martinjhnhadley @noamross We only recently released the book. 🙂

Corrections, suggestions and general improvements are welcome https://t.co/xpp4EtCX6D

And it's citable: https://t.co/JL1x5Ae6cI","2019-02-15 17:31 +0000","579.0","11.0","0.018998272884283247","1.0","0.0","3.0","1.0","3.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1095339268745027590","https://twitter.com/rOpenSci/status/1095339268745027590","[blog] Community Call Follow-up - Governance of Open Source Research Software Organizations

rOpenSci postdoc @DanSholler shares take home messages and answers questions asked by participants

https://t.co/6hoJ1K4v1a

Share your questions, comments, citations, links, in comments https://t.co/RDrc4Dq7UW","2019-02-12 15:10 +0000","6809.0","72.0","0.01057423997650169","5.0","2.0","8.0","3.0","22.0","0.0","20.0","0.0","0","0","0","0","0","12","12","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
