"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"836712599031005187","https://twitter.com/rOpenSci/status/836712599031005187","3 new #rstats pkgs submitted for open peer review! Examples of onboarded pkgs here: https://t.co/V7zuVYcGX8 &amp; https://t.co/3A1dxzkcRD https://t.co/nCifdyW2cx","2017-02-28 23:00 +0000","2548.0","37.0","0.014521193092621664","3.0","0.0","4.0","1.0","20.0","0.0","9.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"836625230189621249","https://twitter.com/rOpenSci/status/836625230189621249","rOpenSci news is out https://t.co/flDct11hZl (1 comm call, 2 new pkgs, 2 releases, 2 use cases, onboarding [3 new sub, 1 approved]) #rstats","2017-02-28 17:12 +0000","2674.0","60.0","0.02243829468960359","5.0","0.0","14.0","3.0","30.0","0.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"834221174515187713","https://twitter.com/rOpenSci/status/834221174515187713","Last chance to nominate yourself to attend rOpenSci #runconf17 ! Submissions close Wed Feb 22, midnight Pacific Time https://t.co/tCXFqlhyUg","2017-02-22 02:00 +0000","9358.0","158.0","0.016883949561872193","25.0","1.0","13.0","13.0","71.0","11.0","23.0","0.0","0","0","1","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"834073811205058561","https://twitter.com/rOpenSci/status/834073811205058561","@datacarpentry @swcarpentry @SoftwareSaved https://t.co/j81jsfzCPS","2017-02-21 16:14 +0000","345.0","4.0","0.011594202898550725","0.0","0.0","1.0","3.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"834070584220790785","https://twitter.com/rOpenSci/status/834070584220790785","@RLadiesGlobal @sjGoring @minisciencegirl @polesasunder @ma_salmon @dataandme @meyer_ann @msandstr @DataONEorg @neuronJoy @VanBUG_ https://t.co/j81jsfzCPS","2017-02-21 16:01 +0000","1022.0","6.0","0.005870841487279843","2.0","0.0","3.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"834040986389114880","https://twitter.com/rOpenSci/status/834040986389114880","Shoutouts to @andyteucher @polesasunder for their open review of the `ropenaq` #rstats package https://t.co/3A1dxzkcRD 4/4","2017-02-21 14:04 +0000","3232.0","41.0","0.012685643564356437","11.0","0.0","8.0","3.0","13.0","1.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"834040737100619776","https://twitter.com/rOpenSci/status/834040737100619776","In her post, @ma_salmon covers the why and how of `ropenaq` &amp; extols the virtues of contributing to a strong open source community 3/4","2017-02-21 14:03 +0000","2570.0","19.0","0.007392996108949416","3.0","1.0","6.0","3.0","0.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"834040482166558720","https://twitter.com/rOpenSci/status/834040482166558720",".@ma_salmon, data manager &amp; statistician for the @chaiproject developed the `ropenaq` package to access @Open_AQ air quality data  2/4","2017-02-21 14:02 +0000","2939.0","31.0","0.010547805375978225","5.0","0.0","11.0","12.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"834040232345468930","https://twitter.com/rOpenSci/status/834040232345468930","[blog] Onboarded software series: ropenaq, a breath of fresh air/R, by @ma_salmon https://t.co/3A1dxzkcRD #rstats 1/4 https://t.co/STqPsVTrfB","2017-02-21 14:01 +0000","6008.0","276.0","0.045938748335552594","22.0","3.0","34.0","13.0","75.0","1.0","57.0","0.0","0","0","1","0","0","2123","70","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"832637168933707776","https://twitter.com/rOpenSci/status/832637168933707776","Comm Call v13 features @CMastication @JennyBryan @sckottie! Read about it here: https://t.co/By4tnyxV0y #rstats","2017-02-17 17:05 +0000","2908.0","35.0","0.012035763411279229","6.0","0.0","8.0","5.0","7.0","0.0","9.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
