"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"812369747765362688","https://twitter.com/rOpenSci/status/812369747765362688","New #rstats pkg finch on CRAN https://t.co/wxBwTWURs6 Blog post intro to pkg  https://t.co/55MJMjCcIi - Parse Darwin Core","2016-12-23 18:50 +0000","1938.0","18.0","0.009287925696594427","0.0","0.0","1.0","0.0","15.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"812341199767863296","https://twitter.com/rOpenSci/status/812341199767863296","New ver. #rstats stplanr https://t.co/kwP5IBNhNa - release notes https://t.co/NT8YTPMBxv including a new vignette, new fxn, &amp; more","2016-12-23 16:56 +0000","3626.0","72.0","0.019856591285162713","11.0","0.0","11.0","0.0","44.0","1.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"811964522814652416","https://twitter.com/rOpenSci/status/811964522814652416","Thank you again @captainsafia @PBarmby @ctitusbrown for sharing your perspectives on codes of conduct. Post &amp; video: https://t.co/fAh4OzUrEc","2016-12-22 16:00 +0000","2229.0","21.0","0.009421265141318977","2.0","0.0","6.0","1.0","6.0","0.0","6.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"811963260417118208","https://twitter.com/rOpenSci/status/811963260417118208","Our blog post on creating a code of conduct  includes link to video of our Community Call on the topic https://t.co/fAh4OAc2vK","2016-12-22 15:55 +0000","4655.0","29.0","0.006229860365198711","6.0","0.0","6.0","2.0","7.0","0.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"811955502728945664","https://twitter.com/rOpenSci/status/811955502728945664","New #rstats rbhl ver. on CRAN https://t.co/MMJPcAajwB - release notes https://t.co/aWjA93VlkM","2016-12-22 15:24 +0000","2073.0","12.0","0.005788712011577424","1.0","0.0","0.0","0.0","10.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"811720407849934848","https://twitter.com/rOpenSci/status/811720407849934848","[blog] Highlights and resources from our Community Call on How do I create a code of conduct?https://t.co/fAh4OAc2vK","2016-12-21 23:50 +0000","3257.0","35.0","0.010746085354620816","6.0","0.0","4.0","0.0","7.0","0.0","18.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"811250824009510912","https://twitter.com/rOpenSci/status/811250824009510912","New #rstats pkg EML (Read and Write Ecological Metadata Language Files) on CRAN https://t.co/PCJM1AhwKQ - Check out vignettes to get started","2016-12-20 16:44 +0000","3442.0","36.0","0.010459035444509006","7.0","0.0","11.0","2.0","7.0","2.0","7.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"811250518198665217","https://twitter.com/rOpenSci/status/811250518198665217","New ver #rstats clifro on CRAN https://t.co/Nb4za9mv0c - release notes: https://t.co/a04zYdD6pL","2016-12-20 16:42 +0000","2050.0","15.0","0.007317073170731708","1.0","0.0","5.0","0.0","9.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"811250124877807616","https://twitter.com/rOpenSci/status/811250124877807616","New pkg pleiades (#rstats client 4 @PleiadesProject - gazetteer of ancient places) https://t.co/udWP5LjZ0T vignette  https://t.co/YYJaHsoOM8","2016-12-20 16:41 +0000","2370.0","14.0","0.00590717299578059","2.0","0.0","0.0","3.0","9.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"811018918131159040","https://twitter.com/rOpenSci/status/811018918131159040","Thanks to @johannabradie @ucfagls and others for citing our work. We’ve cited you in our biweekly update! https://t.co/IX8rXHcjJs","2016-12-20 01:22 +0000","2481.0","32.0","0.012898024989923419","2.0","0.0","6.0","5.0","9.0","0.0","9.0","0.0","0","0","1","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"810952409266589696","https://twitter.com/rOpenSci/status/810952409266589696","rOpenSci News is out https://t.co/IX8rXHcjJs (2 new pkgs, 10 releases, 4 use cases) &amp; this marks 2 yrs of ropensci news :) #rstats","2016-12-19 20:58 +0000","2448.0","38.0","0.015522875816993464","3.0","0.0","2.0","1.0","25.0","0.0","7.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"809809801832038400","https://twitter.com/rOpenSci/status/809809801832038400","New ver. #rstats taxize on CRAN  https://t.co/H87axbk4Iw release notes https://t.co/uoyOO66nPL new data source, ITIS via ritis, bug fixes","2016-12-16 17:17 +0000","2153.0","18.0","0.008360427310729215","2.0","0.0","1.0","1.0","12.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"809809233436819456","https://twitter.com/rOpenSci/status/809809233436819456","New ver. #rstats jsonld on CRAN  https://t.co/DKZYaXvTIK release notes https://t.co/SfQSfmNMUL #jsonld #LinkedData","2016-12-16 17:15 +0000","2128.0","28.0","0.013157894736842105","2.0","0.0","1.0","1.0","22.0","1.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"809447772608831488","https://twitter.com/rOpenSci/status/809447772608831488","Thank you to @captainsafia @PBarmby @ctitusbrown and the extended rOpenSci community for today's rich discussion of codes of conduct https://t.co/Q2nptsImsL","2016-12-15 17:19 +0000","3919.0","15.0","0.003827507017096198","1.0","1.0","5.0","4.0","1.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"809447152569040896","https://twitter.com/rOpenSci/status/809447152569040896",".@ctitusbrown wrote up notes about his lab Code of Conduct for our Community Call! https://t.co/nQa5bfSsrF","2016-12-15 17:16 +0000","3264.0","4.0","0.0012254901960784314","1.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"809420255818694656","https://twitter.com/rOpenSci/status/809420255818694656","Community Call starts in 30mins! 8AM PST https://t.co/pO3FzmaVCk","2016-12-15 15:30 +0000","1673.0","22.0","0.01315002988643156","0.0","1.0","3.0","0.0","14.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"809414041131053056","https://twitter.com/rOpenSci/status/809414041131053056","New pkg natserv #rstats client for @natureserve on CRAN   https://t.co/kMPqhLsUeq - e.g.'s to get started https://t.co/aCyBEilMPl","2016-12-15 15:05 +0000","1686.0","10.0","0.005931198102016607","1.0","0.0","2.0","2.0","5.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"809064156569608193","https://twitter.com/rOpenSci/status/809064156569608193","Tomorrow 8 AM PST! Community Call on creating codes of conduct w/ @ctitusbrown @captainsafia @PBarmby https://t.co/i9zt1EPPkS","2016-12-14 15:55 +0000","1938.0","29.0","0.014963880288957688","4.0","0.0","2.0","2.0","9.0","0.0","11.0","1.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"808857012352258050","https://twitter.com/rOpenSci/status/808857012352258050","Apologies, the working link is https://t.co/mm3ZKU8dgf https://t.co/OEEPWFBGvO","2016-12-14 02:11 +0000","1796.0","19.0","0.010579064587973273","0.0","1.0","6.0","0.0","12.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"808802127120199680","https://twitter.com/rOpenSci/status/808802127120199680","Use Phylomatic locally on your own machine from #rstats   https://t.co/oR97dbgXn3 (via phylocomr)","2016-12-13 22:33 +0000","1611.0","19.0","0.011793916821849782","0.0","0.0","3.0","0.0","16.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"808801940964376576","https://twitter.com/rOpenSci/status/808801940964376576","Phylocom is coming to #rstats  https://t.co/fyDkZ8dBQ6","2016-12-13 22:33 +0000","1869.0","35.0","0.018726591760299626","1.0","0.0","6.0","1.0","24.0","1.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"808701770646122496","https://twitter.com/rOpenSci/status/808701770646122496","[blog] Read our interview with Nick Golding to learn about ""Zoon"" for reproducible species distribution models https://t.co/jw3BEVA8es… https://t.co/a8g5sr0VOG","2016-12-13 15:55 +0000","5466.0","167.0","0.030552506403219905","13.0","1.0","21.0","3.0","64.0","0.0","18.0","1.0","0","0","0","0","0","46","46","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"808444912190439428","https://twitter.com/rOpenSci/status/808444912190439428","[blog] Announcing our first fellowship awarded to Dr. Nick Golding @_NickGolding_ #rstats https://t.co/mm3ZKUpO7N","2016-12-12 22:54 +0000","17604.0","291.0","0.01653033401499659","33.0","0.0","37.0","28.0","138.0","4.0","50.0","0.0","0","0","1","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"807286380128673792","https://twitter.com/rOpenSci/status/807286380128673792","[blog] Announcing pdftools 1.0  https://t.co/Q55YsK55s0  #rstats","2016-12-09 18:10 +0000","5648.0","59.0","0.010446175637393768","6.0","0.0","9.0","0.0","40.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"807261406504456193","https://twitter.com/rOpenSci/status/807261406504456193","[gist] Query @GBIF for occurrence records w/ WWF ecoregions    https://t.co/KyMaIiw2tF #rstats","2016-12-09 16:31 +0000","2627.0","28.0","0.010658545869813475","5.0","0.0","6.0","2.0","11.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
